Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Jon Sundvold,PG,26,52,1024,176,379,0.464,26,64,0.406,150,315,0.476,0.499,43,48,0.896,14,34,48,183,27,2,57,54,421,12.6,0.526,0.169,0.127,1.5,3.6,2.5,23.4,1.2,0.1,12.5,17.6,1.1,-0.1,1.0,0.048,0.1,-2.5,-2.3,-0.1,0,0.0,OOR,1988
Roy Tarpley,PF,23,81,2307,444,888,0.5,0,5,0.0,444,883,0.503,0.5,205,277,0.74,360,599,959,86,103,86,172,313,1093,19.5,0.541,0.006,0.312,17.3,27.8,22.6,5.6,2.2,2.1,14.6,21.2,3.5,4.4,7.8,0.163,0.3,-0.1,0.2,1.3,0,0.0,OOR,1988
Terry Teagle,SG,27,47,958,248,546,0.454,1,9,0.111,247,537,0.46,0.455,97,121,0.802,41,40,81,61,32,4,80,95,594,13.0,0.496,0.016,0.222,4.6,4.8,4.7,10.3,1.6,0.2,11.8,28.7,-0.3,0.1,-0.2,-0.012,-1.5,-2.7,-4.3,-0.6,0,0.0,OOR,1988
Reggie Theus,SG,30,73,2653,619,1318,0.47,16,59,0.271,603,1259,0.479,0.476,320,385,0.831,72,160,232,463,59,16,234,173,1574,16.5,0.529,0.045,0.292,2.9,6.6,4.8,27.2,1.1,0.3,13.6,26.1,3.4,0.3,3.7,0.066,1.5,-2.4,-0.9,0.7,0,0.0,OOR,1988
Isiah Thomas,PG,26,81,2927,621,1341,0.463,30,97,0.309,591,1244,0.475,0.474,305,394,0.774,64,214,278,678,141,17,273,217,1577,18.2,0.521,0.072,0.294,2.5,8.0,5.3,35.0,2.4,0.3,15.3,25.4,3.8,3.7,7.6,0.124,2.6,0.4,3.0,3.7,0,0.004,Candidate,1988
Bernard Thompson,SF,25,37,566,74,159,0.465,0,2,0.0,74,157,0.471,0.465,43,60,0.717,40,36,76,51,21,1,21,75,191,11.0,0.515,0.013,0.377,7.9,7.2,7.6,11.7,1.8,0.1,10.2,14.9,0.7,0.2,0.9,0.074,-1.5,-0.1,-1.6,0.1,0,0.0,OOR,1988
Billy Thompson,SF,24,9,38,3,13,0.231,0,0,0.0,3,13,0.231,0.231,8,10,0.8,2,7,9,1,1,0,6,11,14,-0.8,0.402,0.0,0.769,6.3,19.9,13.4,3.2,1.3,0.0,25.6,25.7,-0.2,0.0,-0.1,-0.135,-13.9,-2.3,-16.2,-0.1,0,0.0,OOR,1988
LaSalle Thompson,C,26,69,1257,215,456,0.471,2,5,0.4,213,451,0.472,0.474,118,164,0.72,138,289,427,68,54,73,109,217,550,15.3,0.521,0.011,0.36,11.9,25.2,18.5,7.7,2.0,3.2,17.1,20.4,0.3,1.6,1.9,0.074,-2.5,0.4,-2.1,0.0,0,0.0,OOR,1988
Mychal Thompson,C,33,80,2007,370,722,0.512,0,3,0.0,370,719,0.515,0.512,185,292,0.634,198,291,489,66,38,79,113,251,925,14.6,0.544,0.004,0.404,11.8,15.7,13.8,4.6,0.9,2.2,11.7,20.0,2.4,2.3,4.6,0.111,-1.3,-1.1,-2.4,-0.2,0,0.0,OOR,1988
Bob Thornton,PF,25,48,593,65,130,0.5,0,2,0.0,65,128,0.508,0.5,34,55,0.618,46,66,112,15,11,3,35,103,164,7.0,0.532,0.015,0.423,8.9,13.0,10.9,3.6,0.9,0.3,18.5,13.4,0.1,0.3,0.4,0.034,-4.4,-1.3,-5.7,-0.6,0,0.0,OOR,1988
Otis Thorpe,PF,25,82,3072,622,1226,0.507,0,6,0.0,622,1220,0.51,0.507,460,609,0.755,279,558,837,266,62,56,228,264,1704,18.7,0.57,0.005,0.497,9.8,19.9,14.8,12.9,1.0,1.0,13.2,22.6,6.2,1.9,8.1,0.126,1.8,-1.0,0.9,2.2,0,0.0,OOR,1988
Sedale Threatt,PG,26,71,1055,216,425,0.508,3,27,0.111,213,398,0.535,0.512,57,71,0.803,23,65,88,160,60,8,63,100,492,16.0,0.539,0.064,0.167,2.5,7.1,4.8,22.7,2.8,0.5,12.1,20.6,1.5,1.2,2.7,0.121,-0.2,0.9,0.7,0.7,0,0.0,OOR,1988
Wayman Tisdale,PF,23,79,2378,511,998,0.512,0,2,0.0,511,996,0.513,0.512,246,314,0.783,168,323,491,103,54,34,145,274,1268,16.1,0.558,0.002,0.315,7.8,14.8,11.3,6.6,1.1,0.8,11.3,22.7,3.3,2.5,5.7,0.116,0.1,-0.7,-0.7,0.8,0,0.0,OOR,1988
Ray Tolbert,PF,29,25,259,35,69,0.507,0,0,0.0,35,69,0.507,0.507,19,30,0.633,23,32,55,10,8,5,21,39,89,9.7,0.541,0.0,0.435,10.1,14.2,12.1,5.3,1.5,1.1,20.3,16.4,0.0,0.3,0.3,0.056,-2.7,0.2,-2.6,0.0,0,0.0,OOR,1988
Andrew Toney,SG,30,29,522,72,171,0.421,9,27,0.333,63,144,0.438,0.447,58,72,0.806,8,39,47,108,11,6,50,35,211,13.2,0.521,0.158,0.421,1.8,8.7,5.2,30.9,1.1,0.7,19.8,20.5,0.3,0.2,0.5,0.05,0.6,-2.3,-1.7,0.1,0,0.0,OOR,1988
Sedric Toney,PG,25,21,139,21,48,0.438,5,14,0.357,16,34,0.471,0.49,10,11,0.909,3,5,8,24,9,1,12,20,57,12.8,0.539,0.292,0.229,2.4,4.3,3.3,24.7,3.1,0.4,18.5,18.9,0.1,0.2,0.3,0.099,-1.3,0.7,-0.6,0.1,0,0.0,OOR,1988
Kelly Tripucka,SF,28,49,976,139,303,0.459,31,74,0.419,108,229,0.472,0.51,59,68,0.868,30,87,117,105,34,4,68,68,368,11.4,0.553,0.244,0.224,3.5,9.2,6.4,14.5,1.6,0.2,17.0,16.8,0.5,1.2,1.7,0.083,-1.1,0.2,-0.9,0.3,0,0.0,OOR,1988
Trent Tucker,SG,28,71,1248,193,455,0.424,69,167,0.413,124,288,0.431,0.5,51,71,0.718,32,87,119,117,53,6,47,158,506,11.8,0.52,0.367,0.156,2.8,8.2,5.5,13.5,2.1,0.3,8.8,17.3,1.6,1.3,2.9,0.11,-0.1,0.8,0.7,0.8,0,0.0,OOR,1988
Andre Turner,PG,23,12,99,12,34,0.353,1,7,0.143,11,27,0.407,0.368,10,14,0.714,4,4,8,23,7,1,12,13,35,10.4,0.436,0.206,0.412,4.2,4.2,4.2,30.6,3.3,0.6,23.0,21.1,-0.1,0.1,0.0,0.001,-2.2,0.4,-1.9,0.0,0,0.0,OOR,1988
Elston Turner,SF,28,17,98,8,30,0.267,0,0,0.0,8,30,0.267,0.267,1,2,0.5,8,2,10,9,8,0,10,5,17,3.1,0.275,0.0,0.067,9.4,2.3,5.9,11.7,4.1,0.0,24.5,17.9,-0.4,0.1,-0.2,-0.117,-6.5,-0.3,-6.8,-0.1,0,0.0,OOR,1988
Melvin Turpin,C,27,79,1011,199,389,0.512,1,3,0.333,198,386,0.513,0.513,71,98,0.724,88,148,236,32,26,68,71,157,470,13.8,0.544,0.008,0.252,9.8,15.1,12.5,4.6,1.2,3.9,14.1,20.4,0.4,1.7,2.1,0.1,-2.2,0.6,-1.6,0.1,0,0.0,OOR,1988
Terry Tyler,SF,31,74,1185,184,407,0.452,1,7,0.143,183,400,0.458,0.453,41,64,0.641,87,155,242,56,43,47,43,85,410,12.4,0.471,0.017,0.157,7.9,14.3,11.1,6.6,1.7,2.2,9.0,16.3,0.4,0.8,1.2,0.049,-1.2,0.0,-1.3,0.2,0,0.0,OOR,1988
Darnell Valentine,PG,28,79,1636,223,533,0.418,15,33,0.455,208,500,0.416,0.432,101,136,0.743,37,119,156,382,122,8,148,135,562,13.5,0.474,0.062,0.255,2.3,8.0,5.1,34.9,3.6,0.3,20.0,18.4,-0.5,2.0,1.5,0.043,-1.8,1.0,-0.8,0.5,0,0.0,OOR,1988
Kiki Vandeweghe,SF,29,37,1038,283,557,0.508,22,58,0.379,261,499,0.523,0.528,159,181,0.878,36,73,109,71,21,7,48,68,747,19.8,0.587,0.104,0.325,3.7,7.6,5.7,10.4,0.9,0.4,7.0,26.0,3.1,0.7,3.8,0.176,3.4,-1.7,1.7,1.0,0,0.0,OOR,1988
Jay Vincent,SF,28,73,1755,446,958,0.466,1,4,0.25,445,954,0.466,0.466,231,287,0.805,80,229,309,143,46,26,137,198,1124,15.6,0.518,0.004,0.3,4.6,14.3,9.2,11.7,1.2,0.8,11.2,27.1,0.9,1.9,2.8,0.076,-0.8,-1.2,-2.0,0.0,0,0.0,OOR,1988
Sam Vincent,PG,24,72,1501,210,461,0.456,8,21,0.381,202,440,0.459,0.464,145,167,0.868,35,117,152,381,55,16,136,145,573,15.1,0.536,0.046,0.362,2.6,8.9,5.8,34.6,1.8,0.6,20.3,18.7,1.8,1.5,3.3,0.106,0.5,-0.3,0.2,0.8,0,0.0,OOR,1988
Danny Vranes,SF,29,57,772,53,121,0.438,0,3,0.0,53,118,0.449,0.438,15,35,0.429,45,72,117,36,27,33,25,100,121,7.0,0.444,0.025,0.289,6.7,10.9,8.8,6.3,1.7,2.6,15.5,8.8,-0.1,0.6,0.6,0.035,-3.0,1.3,-1.7,0.1,0,0.0,OOR,1988
Mark Wade,PG,22,11,123,3,20,0.15,0,2,0.0,3,18,0.167,0.15,2,4,0.5,3,12,15,34,7,1,13,13,8,4.5,0.184,0.1,0.2,2.6,11.2,6.8,32.5,2.7,0.5,37.4,11.4,-0.4,0.1,-0.3,-0.11,-5.8,-1.2,-7.1,-0.2,0,0.0,OOR,1988
Milt Wagner,SG,24,40,380,62,147,0.422,2,10,0.2,60,137,0.438,0.429,26,29,0.897,4,24,28,61,6,4,22,42,152,10.4,0.476,0.068,0.197,1.3,6.8,4.2,21.7,0.8,0.6,12.1,20.0,0.1,0.2,0.4,0.046,-3.0,-1.5,-4.5,-0.2,0,0.0,OOR,1988
Granville Waiters,C,27,22,114,9,29,0.31,0,1,0.0,9,28,0.321,0.31,0,2,0.0,9,19,28,1,2,15,6,26,18,4.2,0.301,0.034,0.069,9.1,19.0,14.1,1.1,0.9,7.9,16.7,13.5,-0.3,0.2,0.0,-0.021,-9.5,1.1,-8.4,-0.2,0,0.0,OOR,1988
Darrell Walker,SG,26,52,940,114,291,0.392,0,6,0.0,114,285,0.4,0.392,82,105,0.781,43,84,127,100,62,10,69,105,310,10.6,0.46,0.021,0.361,5.1,10.1,7.5,14.7,3.2,0.6,17.0,17.8,-0.4,1.2,0.8,0.041,-2.7,2.0,-0.7,0.3,0,0.0,OOR,1988
Kenny Walker,SF,23,82,2139,344,728,0.473,0,1,0.0,344,727,0.473,0.473,138,178,0.775,192,197,389,86,63,59,83,290,826,12.3,0.512,0.001,0.245,10.0,10.9,10.4,5.8,1.4,1.7,9.3,16.9,2.5,2.3,4.7,0.106,-0.8,0.1,-0.7,0.7,0,0.0,OOR,1988
Jamie Waller,SG,23,9,91,16,40,0.4,0,2,0.0,16,38,0.421,0.4,10,18,0.556,9,4,13,3,4,1,11,13,42,7.1,0.438,0.05,0.45,11.1,5.3,8.3,5.2,2.1,0.7,18.7,27.3,-0.2,0.1,-0.2,-0.097,-5.4,-1.8,-7.1,-0.1,0,0.0,OOR,1988
Chris Washburn,C,22,37,260,36,81,0.444,0,0,0.0,36,81,0.444,0.444,18,31,0.581,28,47,75,6,5,8,17,29,90,10.9,0.475,0.0,0.383,11.8,20.3,16.0,3.2,0.9,1.9,15.2,17.8,-0.1,0.3,0.2,0.035,-2.8,-2.3,-5.0,-0.2,0,0.0,OOR,1988
Duane Washington,SG,23,15,156,18,42,0.429,2,4,0.5,16,38,0.421,0.452,16,20,0.8,5,17,22,34,12,0,9,23,54,16.1,0.531,0.095,0.476,3.6,13.1,8.2,31.3,3.7,0.0,15.1,16.2,0.3,0.2,0.4,0.138,-0.5,2.6,2.0,0.2,0,0.0,OOR,1988
Kermit Washington,PF,36,6,56,7,14,0.5,0,0,0.0,7,14,0.5,0.5,2,2,1.0,9,10,19,0,4,4,4,13,16,12.9,0.538,0.0,0.143,17.4,20.4,18.9,0.0,3.4,4.2,21.2,13.7,0.0,0.1,0.1,0.082,-3.6,0.8,-2.7,0.0,0,0.0,OOR,1988
Pearl Washington,PG,24,68,1379,245,547,0.448,11,49,0.224,234,498,0.47,0.458,132,189,0.698,54,64,118,206,91,4,141,163,633,13.1,0.502,0.09,0.346,4.4,5.6,5.0,23.6,3.2,0.2,18.3,23.6,-0.5,1.2,0.7,0.025,-1.8,-0.1,-1.9,0.0,0,0.0,OOR,1988
Spud Webb,PG,24,82,1347,191,402,0.475,1,19,0.053,190,383,0.496,0.476,107,131,0.817,16,130,146,337,63,12,131,125,490,14.8,0.533,0.047,0.326,1.3,10.8,6.0,34.3,2.3,0.5,22.2,18.5,0.9,1.4,2.3,0.082,-0.1,0.2,0.1,0.7,0,0.0,OOR,1988
Chris Welp,C,24,10,132,18,31,0.581,0,0,0.0,18,31,0.581,0.581,12,18,0.667,11,13,24,5,5,5,9,25,48,12.4,0.617,0.0,0.581,9.6,11.5,10.6,5.6,1.9,2.3,18.8,15.3,0.2,0.1,0.3,0.099,-2.6,0.2,-2.3,0.0,0,0.0,OOR,1988
Bill Wennington,C,24,30,125,25,49,0.51,1,2,0.5,24,47,0.511,0.52,12,19,0.632,14,25,39,4,5,9,9,33,63,16.6,0.549,0.041,0.388,12.4,21.4,17.0,4.8,2.0,4.1,13.6,22.0,0.2,0.2,0.4,0.146,-3.3,1.2,-2.1,0.0,0,0.0,OOR,1988
Mark West,C,27,83,2098,316,573,0.551,0,1,0.0,316,572,0.552,0.551,170,285,0.596,165,358,523,74,47,147,173,265,802,13.1,0.574,0.002,0.497,9.2,19.5,14.4,5.0,1.1,4.1,19.9,17.4,0.4,2.7,3.1,0.071,-2.5,0.6,-2.0,0.0,0,0.0,OOR,1988
Ennis Whatley,PG,25,5,24,4,9,0.444,0,0,0.0,4,9,0.444,0.444,3,4,0.75,0,4,4,2,2,0,4,3,11,9.6,0.511,0.0,0.444,0.0,18.7,9.3,11.8,4.2,0.0,27.1,25.9,-0.1,0.0,0.0,-0.046,-7.2,1.9,-5.3,0.0,0,0.0,OOR,1988
Clinton Wheeler,PG,28,59,513,62,132,0.47,0,0,0.0,62,132,0.47,0.47,25,34,0.735,19,21,40,103,36,2,52,37,149,12.0,0.507,0.0,0.258,4.1,4.5,4.3,26.7,3.4,0.2,26.1,16.4,-0.2,0.6,0.4,0.039,-1.3,0.9,-0.4,0.2,0,0.0,OOR,1988
Eric White,SF,22,17,352,66,124,0.532,1,1,1.0,65,123,0.528,0.536,45,57,0.789,31,31,62,9,7,3,21,32,178,15.2,0.597,0.008,0.46,9.0,9.7,9.4,4.1,0.9,0.5,12.3,19.6,0.6,0.2,0.8,0.115,-0.1,-1.4,-1.5,0.0,0,0.0,OOR,1988
Tony White,PG,22,49,581,111,249,0.446,0,6,0.0,111,243,0.457,0.446,39,54,0.722,12,19,31,59,20,2,47,57,261,9.4,0.478,0.024,0.217,2.2,3.8,3.0,15.0,1.6,0.2,14.7,22.3,-0.4,0.1,-0.3,-0.025,-3.3,-2.2,-5.4,-0.5,0,0.0,OOR,1988
Jerome Whitehead,C,31,72,1221,174,360,0.483,0,0,0.0,174,360,0.483,0.483,59,82,0.72,109,212,321,39,32,21,49,209,407,10.8,0.514,0.0,0.228,9.7,19.8,14.6,4.4,1.2,1.0,11.0,14.8,0.9,0.7,1.6,0.062,-2.8,-1.4,-4.2,-0.7,0,0.0,OOR,1988
Dominique Wilkins,SF,28,78,2948,909,1957,0.464,38,129,0.295,871,1828,0.476,0.474,541,655,0.826,211,291,502,224,103,47,218,162,2397,23.7,0.534,0.066,0.335,7.9,11.0,9.5,13.5,1.7,1.0,8.9,35.2,7.0,2.8,9.8,0.16,5.4,-1.1,4.3,4.7,0,0.069,Candidate,1988
Gerald Wilkins,SG,24,81,2703,591,1324,0.446,39,129,0.302,552,1195,0.462,0.461,191,243,0.786,106,164,270,326,90,22,212,183,1412,13.7,0.493,0.097,0.184,4.4,7.2,5.7,19.1,1.6,0.5,12.9,24.7,1.1,2.3,3.4,0.061,0.4,-0.8,-0.4,1.1,0,0.0,OOR,1988
Buck Williams,PF,27,70,2637,466,832,0.56,1,1,1.0,465,831,0.56,0.561,346,518,0.668,298,536,834,109,68,44,189,266,1279,18.2,0.603,0.001,0.623,12.6,24.4,18.3,6.5,1.3,1.0,15.1,20.0,4.8,2.8,7.6,0.138,1.3,-1.1,0.2,1.5,0,0.001,Candidate,1988
Herb Williams,C,29,75,1966,311,732,0.425,0,6,0.0,311,726,0.428,0.425,126,171,0.737,116,353,469,98,37,146,119,244,748,12.0,0.463,0.008,0.234,6.5,19.6,13.1,7.0,0.9,4.4,12.8,19.9,-1.1,2.9,1.8,0.044,-3.2,1.1,-2.1,0.0,0,0.0,OOR,1988
Hot Rod Williams,PF,25,77,2106,316,663,0.477,0,1,0.0,316,662,0.477,0.477,211,279,0.756,159,347,506,103,61,145,104,203,843,15.8,0.536,0.002,0.421,9.1,18.9,14.1,7.1,1.4,4.1,11.7,18.0,2.4,3.3,5.7,0.13,-0.4,1.1,0.8,1.5,0,0.0,OOR,1988
John Williams,SF,21,82,2428,427,910,0.469,5,38,0.132,422,872,0.484,0.472,188,256,0.734,127,317,444,232,117,34,145,217,1047,14.9,0.512,0.042,0.281,5.8,14.7,10.2,14.3,2.4,0.8,12.4,19.8,1.9,3.1,5.0,0.098,0.1,1.2,1.3,2.0,0,0.0,OOR,1988
Kevin Williams,SG,26,80,1084,199,450,0.442,1,7,0.143,198,443,0.447,0.443,103,122,0.844,61,66,127,96,62,7,68,207,502,12.0,0.498,0.016,0.271,6.2,7.0,6.6,12.5,2.7,0.4,11.9,21.2,0.8,1.1,1.9,0.084,-2.9,0.3,-2.6,-0.1,0,0.0,OOR,1988
Reggie Williams,SF,23,35,857,152,427,0.356,13,58,0.224,139,369,0.377,0.371,48,66,0.727,55,63,118,58,29,21,63,108,365,7.6,0.4,0.136,0.155,6.6,8.1,7.3,10.8,1.6,1.4,12.1,24.6,-1.8,0.7,-1.1,-0.061,-5.2,-1.4,-6.6,-1.0,0,0.0,OOR,1988
Kevin Willis,PF,25,75,2091,356,687,0.518,0,2,0.0,356,685,0.52,0.518,159,245,0.649,235,312,547,28,68,41,138,240,871,14.0,0.548,0.003,0.357,12.4,16.7,14.5,1.9,1.6,1.2,14.8,18.8,1.7,2.5,4.2,0.095,-1.1,-1.0,-2.1,-0.1,0,0.0,OOR,1988
Nikita Wilson,SF,23,15,54,7,23,0.304,0,0,0.0,7,23,0.304,0.304,5,6,0.833,2,9,11,3,0,0,5,7,19,2.3,0.371,0.0,0.261,4.0,18.0,11.0,7.0,0.0,0.0,16.3,22.4,-0.2,0.0,-0.1,-0.099,-7.6,-3.7,-11.3,-0.1,0,0.0,OOR,1988
Ricky Wilson,PG,23,24,420,43,110,0.391,10,26,0.385,33,84,0.393,0.436,29,40,0.725,2,25,27,69,23,3,25,40,125,10.0,0.49,0.236,0.364,0.5,6.5,3.5,20.0,2.6,0.4,16.4,14.5,0.1,0.2,0.3,0.032,-2.6,0.0,-2.6,-0.1,0,0.0,OOR,1988
David Wingate,SG,24,61,1419,218,545,0.4,10,40,0.25,208,505,0.412,0.409,99,132,0.75,44,57,101,119,47,22,104,125,545,8.5,0.452,0.073,0.242,3.6,4.7,4.1,12.8,1.7,0.9,14.7,21.1,-1.1,0.6,-0.5,-0.018,-3.5,-1.3,-4.8,-1.0,0,0.0,OOR,1988
Rickie Winslow,SF,23,7,45,3,13,0.231,0,1,0.0,3,12,0.25,0.231,1,2,0.5,3,4,7,2,1,0,4,9,7,-3.4,0.252,0.077,0.154,7.5,10.0,8.8,5.7,1.1,0.0,22.4,16.7,-0.2,0.0,-0.2,-0.165,-11.9,-2.9,-14.8,-0.1,0,0.0,OOR,1988
Randy Wittman,SG,28,82,2412,376,787,0.478,0,0,0.0,376,787,0.478,0.478,71,89,0.798,39,131,170,302,50,18,82,117,823,11.6,0.498,0.0,0.113,1.8,6.1,3.9,17.5,1.0,0.5,9.0,15.8,2.2,1.3,3.5,0.07,-0.7,-0.5,-1.2,0.5,0,0.0,OOR,1988
Joe Wolf,C,23,42,1137,136,334,0.407,3,15,0.2,133,319,0.417,0.412,45,54,0.833,51,136,187,98,38,16,76,139,320,7.6,0.447,0.045,0.162,4.6,13.2,8.7,12.6,1.6,0.8,17.5,15.5,-1.1,1.1,0.1,0.002,-4.8,0.4,-4.4,-0.7,0,0.0,OOR,1988
Leon Wood,PG,25,52,909,136,312,0.436,52,127,0.409,84,185,0.454,0.519,76,99,0.768,17,40,57,174,26,1,39,50,400,15.4,0.562,0.407,0.317,2.0,4.8,3.4,24.7,1.3,0.1,9.9,17.2,2.1,0.0,2.2,0.114,2.5,-1.9,0.6,0.6,0,0.0,OOR,1988
Mike Woodson,SG,29,80,2534,562,1263,0.445,18,78,0.231,544,1185,0.459,0.452,296,341,0.868,64,126,190,273,109,26,186,210,1438,14.7,0.509,0.062,0.27,2.6,5.5,4.0,18.5,2.0,0.6,11.6,25.7,1.1,2.0,3.1,0.058,-0.8,-0.4,-1.2,0.5,0,0.0,OOR,1988
Orlando Woolridge,SF,28,19,622,110,247,0.445,0,2,0.0,110,245,0.449,0.445,92,130,0.708,31,60,91,71,13,20,48,73,312,14.5,0.513,0.008,0.526,5.6,11.6,8.5,18.0,1.0,1.9,13.6,23.9,0.4,0.4,0.8,0.061,-0.5,-0.9,-1.4,0.1,0,0.0,OOR,1988
James Worthy,SF,26,75,2655,617,1161,0.531,2,16,0.125,615,1145,0.537,0.532,242,304,0.796,129,245,374,289,72,55,155,175,1478,18.2,0.571,0.014,0.262,5.8,10.0,8.0,16.2,1.3,1.2,10.7,22.8,5.5,2.4,7.9,0.143,2.6,-0.2,2.3,2.9,0,0.0,OOR,1988
Brad Wright,PF,25,2,7,1,5,0.2,0,0,0.0,1,5,0.2,0.2,0,0,0.0,0,1,1,0,0,0,2,3,2,-24.7,0.2,0.0,0.0,0.0,15.6,7.5,0.0,0.0,0.0,28.6,39.0,-0.1,0.0,-0.1,-0.677,-29.9,-6.6,-36.5,-0.1,0,0.0,OOR,1988
Danny Young,PG,25,77,949,89,218,0.408,22,77,0.286,67,141,0.475,0.459,43,53,0.811,18,57,75,218,52,2,37,69,243,13.3,0.503,0.353,0.243,2.1,6.9,4.4,28.8,2.6,0.1,13.3,11.8,1.6,0.8,2.4,0.122,0.4,0.7,1.1,0.8,0,0.0,OOR,1988
Phil Zevenbergen,C,23,8,58,15,27,0.556,0,0,0.0,15,27,0.556,0.556,0,2,0.0,4,9,13,3,3,1,4,12,30,13.7,0.538,0.0,0.074,7.4,16.9,12.1,7.6,2.4,0.9,12.5,21.7,0.0,0.0,0.0,0.041,-2.3,-0.2,-2.4,0.0,0,0.0,OOR,1988
